case_id,ok,engine_type,alpha,mdot0,mdot_core,mdot_cool,mdot_fuel,pi_d,pi_bd,pi_c,pi_f,pi_t,Tt4,f,fcool,eta_t_eff,Twg_est,Vc_cool,Re_x_cool,area_ratio_cool,F_installed,eta0,fc,fail_reason
case_002069,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002077,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002085,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002093,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002101,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002109,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002117,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002125,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002133,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002141,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002149,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002157,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002165,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002173,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002181,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002189,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002197,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002205,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002213,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002221,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002229,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002237,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002245,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002253,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002261,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002269,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002277,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002285,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002293,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002301,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002309,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002317,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002325,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002333,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002341,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002349,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002357,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002365,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002373,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002381,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002389,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002397,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002405,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002413,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002421,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002429,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002437,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002445,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002453,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002461,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002469,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002477,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002485,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002493,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002501,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002509,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002517,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002525,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002533,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002541,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002549,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002557,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002565,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002573,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002581,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002589,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002597,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002605,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002613,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002621,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002629,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002637,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002645,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002653,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002661,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002669,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002677,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002685,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002693,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002701,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002709,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002717,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002725,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002733,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002741,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002749,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002757,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002765,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002773,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002781,0,,,,,,,,,,,,,,,,,,,,,,,'F'
